Week Start Date,Agency,Final Incident Type,# of Incidents Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call to FDNY Job Creation,Call to EMS Pickup,Call to Agency Job Creation,Call to Agency Dispatch,Call to Agency Arrival,Call to First Arrival (Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median FDNY Pickup,Median FDNY Job Creation,Median Ems Pickup,Median Ems Job Creation,Median Dispatch,Median Travel,Median Cumulative First Arrival  (Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
07/04/2016,FDNY,1. Structural Fires,253,3.52,79.13,,,,,91.44,292.49,288.74,3,63,,,,,9,198,283,3.35,0.21,,,1.26,0.06,,
07/04/2016,FDNY,2. Non-Structural Fires,191,3.92,81.59,,,,,95.30,333.39,319.38,3,63,,,,,11,224,305,3.97,0.23,,,1.29,0.07,,
07/04/2016,FDNY,3. Medical Emergencies,"3,236",3.60,175.93,,,70.44,172.18,199.12,462.30,401.24,3,108,,,5,46,7,248,370,4.39,0.39,1.73,0.09,2.87,0.06,,
07/04/2016,FDNY,4. Non-Medical Emergencies,"3,061",3.78,196.88,,,,,214.33,508.26,470.50,3,78,,,,,12,260,376,4.90,0.29,,,3.22,0.06,,
07/04/2016,NYPD,1. Critical,"1,258",3.85,110.85,,,,,208.98,398.18,383.65,3,83,,,,,66,132,317,3.15,1.64,,,1.78,0.06,,
07/04/2016,NYPD,2. Serious,"2,393",3.49,117.68,,,,,250.54,534.57,511.83,3,88,,,,,77,189,400,4.73,2.21,,,1.90,0.06,,
07/04/2016,NYPD,3. Non-Critical,933,3.65,160.05,,,,,458.46,"1,069.66","1,054.98",3,129,,,,,125,348,714,10.19,4.97,,,2.61,0.06,,
07/04/2016,NYPD (Non-CIP),Alarms,"2,307",3.71,124.18,,,,,838.53,"2,774.44","2,765.26",3,104,,,,,291,956,"1,657",32.27,11.91,,,2.01,0.06,,
07/04/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"2,073",3.95,162.34,,,,,849.18,"2,078.33","2,070.76",3,139,,,,,219,553,"1,184",20.49,11.45,,,2.64,0.07,,
07/04/2016,NYPD (Non-CIP),Dispute,"5,767",3.53,172.52,,,,,889.10,"2,619.06","2,602.54",3,144,,,,,242,767,"1,538",28.83,11.94,,,2.82,0.06,,
07/04/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,392,3.71,128.08,,,,,251.30,"2,089.21","1,227.25",3,96,,,,,56.5,"1,153",484.5,30.63,2.05,,,2.07,0.06,,
07/04/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,559",3.63,151.84,,,,,410.28,979.26,976.15,3,124,,,,,112,310,633,9.48,4.31,,,2.47,0.06,,
07/04/2016,NYPD (Non-CIP),Past Crime,"3,343",3.34,199.34,,,,,"1,021.67","3,753.22","3,662.05",3,169,,,,,271,"1,421","2,232",45.53,13.71,,,3.27,0.06,,
07/04/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,206,3.57,109.78,,,,,527.93,"1,866.15","1,839.12",3,86.5,,,,,140.5,674.5,"1,046.5",22.30,6.97,,,1.77,0.06,,
07/04/2016,NYPD (Non-CIP),Possible Crimes,"7,234",3.63,156.45,,,,,769.41,"2,505.17","2,401.75",3,123,,,,,203,771,"1,327",28.93,10.22,,,2.55,0.06,,
07/04/2016,NYPD (Non-CIP),Vehicle Accident,"3,304",3.14,166.33,,,,,941.22,"3,817.41","3,749.68",3,140,,,,,328,"1,824.5","2,622",47.94,12.91,,,2.72,0.05,,
06/27/2016,EMS,1. Life Threating Med Emergencies,"9,530",4.14,60.14,,,65.50,120.46,158.38,528.33,460.71,3,63,,,10.5,41,85.5,324,393.5,6.17,1.48,0.81,0.11,0.94,0.07,,
06/27/2016,EMS,2. Non-Life Threatening Med Emergencies,"13,521",4.15,74.81,,,81.04,131.26,203.93,709.51,632.66,3,77,,,10.5,47.5,97.5,428.75,529,8.43,1.96,0.74,0.13,1.18,0.07,,
06/27/2016,FDNY,1. Structural Fires,241,3.87,75.06,,,,,87.62,284.63,280.68,3,62,,,,,9,187,272,3.28,0.21,,,1.19,0.06,,
06/27/2016,FDNY,2. Non-Structural Fires,208,4.28,87.23,,,,,101.79,351.94,346.83,3,59,,,,,11,230,316.5,4.17,0.24,,,1.38,0.07,,
06/27/2016,FDNY,3. Medical Emergencies,"3,277",4.10,173.23,,,70.60,169.47,202.87,469.27,401.82,3,107,,,5,46,7,247,370,4.44,0.49,1.68,0.09,2.82,0.07,,
06/27/2016,FDNY,4. Non-Medical Emergencies,"2,849",4.26,197.94,,,,,215.30,515.59,453.46,3,78,,,,,12,265,375,5.00,0.29,,,3.23,0.07,,
06/27/2016,NYPD,1. Critical,"1,342",4.30,108.38,,,,,213.21,401.55,391.71,3,81,,,,,67,136,323,3.14,1.75,,,1.73,0.07,,
06/27/2016,NYPD,2. Serious,"2,429",4.00,115.95,,,,,249.45,555.36,532.49,3,86,,,,,81,198,408,5.10,2.22,,,1.87,0.07,,
06/27/2016,NYPD,3. Non-Critical,"1,042",4.25,152.78,,,,,471.12,"1,083.41","1,074.77",3,125,,,,,120,381.5,704,10.20,5.31,,,2.48,0.07,,
06/27/2016,NYPD (Non-CIP),Alarms,"2,325",4.05,121.88,,,,,831.97,"2,886.39","2,886.39",3,102,,,,,289,"1,014","1,679",34.24,11.83,,,1.96,0.07,,
06/27/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,923",5.11,161.02,,,,,886.17,"2,192.55","2,177.35",3,137,,,,,246,578,"1,273",21.77,12.09,,,2.60,0.09,,
06/27/2016,NYPD (Non-CIP),Dispute,"5,834",4.11,169.50,,,,,873.79,"2,705.70","2,682.22",3,141,,,,,227,827,"1,575",30.53,11.74,,,2.76,0.07,,
06/27/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,386,4.40,122.49,,,,,249.35,"1,843.29","1,025.95",3,93.5,,,,,65,993,429,26.57,2.11,,,1.97,0.07,,
06/27/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,652",4.38,150.20,,,,,429.18,"1,004.99","1,001.48",3,122,,,,,120,323,656,9.60,4.65,,,2.43,0.07,,
06/27/2016,NYPD (Non-CIP),Past Crime,"3,612",3.65,193.23,,,,,982.28,"3,769.20","3,678.48",3,163,,,,,296.5,"1,511","2,304",46.45,13.15,,,3.16,0.06,,
06/27/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,208,4.23,95.35,,,,,518.68,"1,628.73","1,601.11",3,74.5,,,,,146.5,742.5,"1,208.5",18.50,7.06,,,1.52,0.07,,
06/27/2016,NYPD (Non-CIP),Possible Crimes,"7,355",4.21,152.71,,,,,783.66,"2,594.39","2,494.68",3,120,,,,,210,790,"1,364",30.18,10.52,,,2.48,0.07,,
06/27/2016,NYPD (Non-CIP),Vehicle Accident,"3,755",3.24,160.79,,,,,987.10,"4,051.25","4,001.66",3,136,,,,,322,"1,921","2,772",51.07,13.77,,,2.63,0.05,,
06/20/2016,EMS,1. Life Threating Med Emergencies,"9,555",4.59,60.73,,,65.53,121.74,161.25,534.53,463.97,3,60,,,10.5,41.5,86.25,322,396.5,6.22,1.50,0.81,0.10,0.94,0.08,,
06/20/2016,EMS,2. Non-Life Threatening Med Emergencies,"13,070",4.46,75.97,,,82.17,133.92,202.60,727.76,645.50,3,78.5,,,10.5,46,95.5,438,546.5,8.75,1.90,0.73,0.13,1.20,0.07,,
06/20/2016,FDNY,1. Structural Fires,274,4.59,74.58,,,,,88.02,292.39,289.14,3,62.5,,,,,10,196,278,3.41,0.22,,,1.17,0.08,,
06/20/2016,FDNY,2. Non-Structural Fires,300,4.57,81.58,,,,,96.07,363.41,357.00,3,64,,,,,11,248,339.5,4.46,0.24,,,1.28,0.08,,
06/20/2016,FDNY,3. Medical Emergencies,"3,165",4.44,181.05,,,68.99,177.19,206.87,470.89,394.50,3,105,,,5,46,7,248,370,4.40,0.43,1.84,0.09,2.94,0.07,,
06/20/2016,FDNY,4. Non-Medical Emergencies,"2,710",4.73,181.46,,,,,198.63,497.66,462.19,3,78,,,,,12,266,375,4.98,0.29,,,2.94,0.08,,
06/20/2016,NYPD,1. Critical,"1,194",4.76,111.33,,,,,207.55,405.16,390.51,3,81,,,,,65,139.5,324,3.29,1.60,,,1.78,0.08,,
06/20/2016,NYPD,2. Serious,"2,266",4.50,119.73,,,,,260.90,577.43,557.44,3,89,,,,,83,192,412,5.28,2.35,,,1.92,0.08,,
06/20/2016,NYPD,3. Non-Critical,977,4.63,155.21,,,,,483.09,"1,185.09","1,170.56",3,125,,,,,125,363,713,11.70,5.46,,,2.51,0.08,,
06/20/2016,NYPD (Non-CIP),Alarms,"2,137",4.41,122.96,,,,,923.23,"3,080.62","3,075.28",3,102,,,,,327,"1,047","1,787",35.96,13.34,,,1.98,0.07,,
06/20/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,441",4.66,166.03,,,,,931.90,"2,390.92","2,374.61",3,144,,,,,259,616,"1,343",24.32,12.76,,,2.69,0.08,,
06/20/2016,NYPD (Non-CIP),Dispute,"5,569",4.37,171.65,,,,,991.56,"2,873.91","2,855.96",3,143,,,,,274,837,"1,647",31.37,13.67,,,2.79,0.07,,
06/20/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,377,4.68,118.05,,,,,279.75,"2,088.48",953.77,3,85,,,,,66,"1,131",380,30.15,2.70,,,1.89,0.08,,
06/20/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,567",4.59,152.91,,,,,436.30,"1,032.18","1,026.35",3,127,,,,,120,336,689,9.93,4.72,,,2.47,0.08,,
06/20/2016,NYPD (Non-CIP),Past Crime,"3,243",3.95,212.80,,,,,"1,198.22","4,219.41","4,116.71",3,167,,,,,339,"1,494","2,445",50.35,16.42,,,3.48,0.07,,
06/20/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,198,4.14,109.88,,,,,561.65,"2,078.40","2,057.86",3,84,,,,,158,764,"1,222.5",25.28,7.53,,,1.76,0.07,,
06/20/2016,NYPD (Non-CIP),Possible Crimes,"6,632",4.47,157.96,,,,,925.86,"2,887.15","2,770.48",3,126,,,,,246,833,"1,467",32.69,12.80,,,2.56,0.07,,
06/20/2016,NYPD (Non-CIP),Vehicle Accident,"3,974",3.55,165.20,,,,,"1,215.35","4,400.56","4,295.53",3,139,,,,,422,"1,931.5","2,906",53.09,17.50,,,2.69,0.06,,
06/13/2016,EMS,1. Life Threating Med Emergencies,"9,666",3.91,59.19,,,64.26,122.22,159.05,531.44,464.16,3,63,,,10,42.5,90.25,331,405,6.21,1.52,0.87,0.11,0.92,0.07,,
06/06/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,359",3.87,148.98,,,,,433.57,"1,005.94","1,000.41",3,120,,,,,124,309,650,9.54,4.74,,,2.42,0.06,,
06/13/2016,EMS,2. Non-Life Threatening Med Emergencies,"13,484",3.87,75.80,,,82.02,137.38,200.14,713.32,629.69,3,79,,,10.5,48.5,98.5,433.5,532,8.55,1.89,0.81,0.13,1.20,0.06,,
06/13/2016,FDNY,1. Structural Fires,285,3.76,73.31,,,,,85.72,284.93,280.09,3,61,,,,,10,190,265,3.32,0.21,,,1.16,0.06,,
06/13/2016,FDNY,2. Non-Structural Fires,264,3.80,85.55,,,,,99.49,363.84,349.58,3,58,,,,,11,231.5,315.5,4.41,0.23,,,1.36,0.06,,
06/13/2016,FDNY,3. Medical Emergencies,"3,186",3.85,177.05,,,67.11,173.27,199.77,464.09,395.34,3,106,,,5,47,8,247,369.5,4.41,0.38,1.81,0.09,2.89,0.06,,
06/13/2016,FDNY,4. Non-Medical Emergencies,"2,654",3.96,228.27,,,,,246.77,546.66,492.52,3,77,,,,,12,265,373,5.00,0.31,,,3.74,0.07,,
06/13/2016,NYPD,1. Critical,"1,349",4.07,106.02,,,,,209.63,405.25,393.23,3,80,,,,,69,133,316,3.26,1.73,,,1.70,0.07,,
06/13/2016,NYPD,2. Serious,"2,351",3.99,118.78,,,,,254.15,561.64,535.13,3,92,,,,,83,194,412,5.12,2.26,,,1.91,0.07,,
06/13/2016,NYPD,3. Non-Critical,"1,013",3.83,150.63,,,,,431.11,"1,064.76","1,055.90",3,124,,,,,136,379,722,10.56,4.67,,,2.45,0.06,,
06/13/2016,NYPD (Non-CIP),Alarms,"2,170",3.86,122.61,,,,,930.66,"2,982.72","2,981.49",3,102,,,,,323,"1,037.5","1,748",34.20,13.47,,,1.98,0.06,,
06/13/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,533",3.85,167.16,,,,,878.12,"2,201.60","2,185.11",3,141,,,,,257,549,"1,235",22.06,11.85,,,2.72,0.06,,
06/13/2016,NYPD (Non-CIP),Dispute,"5,534",3.86,171.96,,,,,960.62,"2,869.38","2,850.48",3,144,,,,,250,817,"1,589",31.81,13.14,,,2.80,0.06,,
06/13/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,385,3.66,121.96,,,,,266.31,"2,033.83",983.68,3,86,,,,,73,985,395,29.46,2.41,,,1.97,0.06,,
06/13/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,745",4.08,147.32,,,,,425.89,"1,003.04",998.03,3,122,,,,,118,323,656,9.62,4.64,,,2.39,0.07,,
06/13/2016,NYPD (Non-CIP),Past Crime,"3,439",3.44,196.15,,,,,"1,180.61","4,218.62","4,149.63",3,164,,,,,355,"1,505","2,440",50.63,16.41,,,3.21,0.06,,
06/13/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,207,3.83,103.98,,,,,513.42,"1,636.81","1,634.99",3,81,,,,,150,663,"1,137",18.72,6.82,,,1.67,0.06,,
06/13/2016,NYPD (Non-CIP),Possible Crimes,"7,095",3.88,159.78,,,,,911.14,"2,847.85","2,761.87",3,126,,,,,252,887,"1,528",32.28,12.52,,,2.60,0.06,,
06/13/2016,NYPD (Non-CIP),Vehicle Accident,"3,952",3.21,165.86,,,,,"1,123.40","4,130.99","4,067.06",3,140,,,,,376,"1,863","2,751.5",50.13,15.96,,,2.71,0.05,,
06/06/2016,EMS,1. Life Threating Med Emergencies,"9,512",3.90,59.80,,,64.81,120.11,158.70,537.41,467.22,3,65.5,,,10,42,86,324,399.25,6.31,1.49,0.81,0.11,0.93,0.07,,
06/06/2016,EMS,2. Non-Life Threatening Med Emergencies,"12,834",3.88,74.91,,,81.21,121.46,204.16,740.97,655.18,3,80,,,10.5,47.5,99,445.5,547.5,8.95,1.99,0.60,0.13,1.19,0.06,,
06/06/2016,FDNY,1. Structural Fires,223,3.61,73.66,,,,,85.43,282.70,277.66,3,60,,,,,9,193,265,3.29,0.20,,,1.17,0.06,,
06/06/2016,FDNY,2. Non-Structural Fires,215,4.02,88.67,,,,,103.12,374.13,366.35,3,60,,,,,10,241,330,4.52,0.24,,,1.41,0.07,,
06/06/2016,FDNY,3. Medical Emergencies,"3,374",3.86,171.95,,,67.22,168.24,196.24,460.10,397.41,3,106,,,5,45,7,248,371,4.40,0.40,1.72,0.08,2.80,0.06,,
06/06/2016,FDNY,4. Non-Medical Emergencies,"2,624",3.93,205.97,,,,,222.36,519.26,470.23,3,76,,,,,12,268,376,4.94,0.27,,,3.37,0.07,,
06/06/2016,NYPD,1. Critical,"1,047",4.12,109.51,,,,,221.76,443.30,410.17,3,81,,,,,68,138,326,3.69,1.87,,,1.76,0.07,,
06/06/2016,NYPD,2. Serious,"2,187",3.82,114.61,,,,,249.90,558.47,530.02,3,88,,,,,81,190,408,5.14,2.25,,,1.85,0.06,,
06/06/2016,NYPD,3. Non-Critical,882,4.02,153.50,,,,,429.36,"1,093.73","1,078.73",3,126,,,,,127.5,342.5,704,11.07,4.60,,,2.49,0.07,,
06/06/2016,NYPD (Non-CIP),Alarms,"2,418",3.72,121.83,,,,,868.94,"2,886.19","2,886.19",3,103,,,,,285,"1,042","1,751.5",33.62,12.45,,,1.97,0.06,,
06/06/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,408",3.79,164.65,,,,,812.14,"2,034.87","2,025.01",3,139,,,,,227,569.5,"1,187",20.38,10.79,,,2.68,0.06,,
06/06/2016,NYPD (Non-CIP),Dispute,"5,242",3.79,166.33,,,,,913.11,"2,715.99","2,698.60",3,139,,,,,237,789.5,"1,512.5",30.05,12.45,,,2.71,0.06,,
06/06/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,322,3.94,118.31,,,,,280.86,"2,261.61","1,038.74",3,87,,,,,74,"1,202",408.5,33.01,2.71,,,1.91,0.07,,
06/06/2016,NYPD (Non-CIP),Past Crime,"3,231",3.43,193.81,,,,,"1,100.23","4,126.79","4,069.91",3,164,,,,,320,"1,609","2,469",50.44,15.11,,,3.17,0.06,,
06/06/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,238,4.05,101.47,,,,,536.48,"1,781.94","1,768.11",3,79,,,,,146,682.5,"1,139",20.76,7.25,,,1.62,0.07,,
06/06/2016,NYPD (Non-CIP),Possible Crimes,"6,418",3.81,159.40,,,,,845.12,"2,770.39","2,677.56",3,127,,,,,223,873.5,"1,474",32.09,11.43,,,2.59,0.06,,
06/06/2016,NYPD (Non-CIP),Vehicle Accident,"3,888",3.13,163.11,,,,,"1,036.81","3,960.84","3,893.43",3,137,,,,,355,"1,862.5","2,629.5",48.73,14.56,,,2.67,0.05,,
05/30/2016,EMS,1. Life Threating Med Emergencies,"9,584",3.89,59.83,,,64.73,120.62,157.90,528.15,463.13,3,62,,,11,41,85.5,316.5,388,6.17,1.50,0.84,0.10,0.94,0.06,,
05/30/2016,EMS,2. Non-Life Threatening Med Emergencies,"13,291",3.83,77.01,,,83.91,137.67,201.09,712.51,630.36,3,77.5,,,11,47,96.5,431,533,8.52,1.94,0.83,0.14,1.22,0.06,,
05/30/2016,FDNY,1. Structural Fires,255,4.25,85.70,,,,,98.52,303.93,300.01,3,63,,,,,10,195,278,3.42,0.21,,,1.36,0.07,,
05/30/2016,FDNY,2. Non-Structural Fires,158,4.09,99.34,,,,,114.16,377.40,357.21,3,65.5,,,,,12,245.5,321.5,4.39,0.25,,,1.59,0.07,,
05/30/2016,FDNY,3. Medical Emergencies,"3,403",3.94,165.84,,,68.84,162.23,190.06,453.55,397.00,3,108,,,5,46,7,249,372,4.39,0.40,1.59,0.09,2.70,0.07,,
05/30/2016,FDNY,4. Non-Medical Emergencies,"2,965",3.90,191.45,,,,,210.23,511.59,472.42,3,79,,,,,12,269,379,5.02,0.31,,,3.13,0.07,,
05/30/2016,NYPD,1. Critical,"1,210",3.98,115.09,,,,,212.72,401.83,384.25,3,87,,,,,68,137,330.5,3.15,1.63,,,1.85,0.07,,
05/30/2016,NYPD,2. Serious,"2,330",3.87,116.01,,,,,269.05,578.29,555.49,3,91,,,,,81,186,405,5.15,2.55,,,1.87,0.06,,
05/30/2016,NYPD,3. Non-Critical,941,3.87,155.23,,,,,437.65,"1,105.97","1,102.02",3,126,,,,,122,335,677,11.14,4.71,,,2.52,0.06,,
05/30/2016,NYPD (Non-CIP),Alarms,"2,258",3.69,123.46,,,,,880.11,"2,776.49","2,775.23",3,105,,,,,302.5,922.5,"1,630",31.61,12.61,,,2.00,0.06,,
05/30/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,483",3.80,170.17,,,,,808.99,"2,092.52","2,088.69",3,147,,,,,206,562,"1,111",21.39,10.65,,,2.77,0.06,,
05/30/2016,NYPD (Non-CIP),Dispute,"5,914",3.75,168.86,,,,,912.94,"2,748.50","2,729.79",3,141,,,,,246,822,"1,586",30.59,12.40,,,2.75,0.06,,
05/30/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,329,4.00,118.22,,,,,242.44,"1,980.82",871.35,3,88,,,,,64,975,399,28.97,2.07,,,1.90,0.07,,
05/30/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,709",3.95,149.68,,,,,420.95,991.59,985.49,3,123,,,,,114,314,638,9.51,4.52,,,2.43,0.07,,
05/30/2016,NYPD (Non-CIP),Past Crime,"3,469",3.34,199.96,,,,,"1,045.35","3,887.08","3,801.18",3,171,,,,,307,"1,552","2,361",47.36,14.09,,,3.28,0.06,,
05/30/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,199,4.31,99.07,,,,,410.77,"1,512.97","1,509.33",3,72,,,,,116,638,"1,016",18.37,5.19,,,1.58,0.07,,
05/30/2016,NYPD (Non-CIP),Possible Crimes,"7,136",3.76,156.42,,,,,834.47,"2,758.65","2,656.32",3,124,,,,,237,862,"1,459",32.07,11.30,,,2.54,0.06,,
05/30/2016,NYPD (Non-CIP),Vehicle Accident,"3,796",3.11,164.10,,,,,"1,078.59","3,950.95","3,877.03",3,139,,,,,376,"1,777","2,635.5",47.87,15.24,,,2.68,0.05,,
05/23/2016,EMS,1. Life Threating Med Emergencies,"10,323",3.57,61.06,,,66.20,120.47,162.21,540.81,470.36,3,64,,,10,41,86,327,403.5,6.31,1.55,0.82,0.11,0.96,0.06,,
05/23/2016,EMS,2. Non-Life Threatening Med Emergencies,"13,794",3.56,74.17,,,80.89,120.70,211.78,748.61,655.40,3,78.5,,,11,46.5,98,441,542.5,8.95,2.14,0.61,0.14,1.18,0.06,,
05/23/2016,FDNY,1. Structural Fires,275,3.72,75.19,,,,,89.77,291.21,285.81,3,60,,,,,11,199,273,3.36,0.24,,,1.19,0.06,,
05/23/2016,FDNY,2. Non-Structural Fires,225,3.50,82.55,,,,,97.41,344.93,341.56,3,67,,,,,11,233,316,4.13,0.25,,,1.32,0.06,,
05/23/2016,FDNY,3. Medical Emergencies,"3,628",3.64,171.25,,,70.06,167.53,196.41,463.70,401.28,3,108,,,5,46,7,247,369,4.45,0.42,1.66,0.08,2.79,0.06,,
05/23/2016,FDNY,4. Non-Medical Emergencies,"2,876",3.54,187.73,,,,,204.61,498.97,449.42,3,76,,,,,11,262,370,4.91,0.28,,,3.07,0.06,,
05/23/2016,NYPD,1. Critical,"1,154",3.67,103.23,,,,,226.78,437.95,411.82,3,80,,,,,71,139,323.5,3.52,2.06,,,1.66,0.06,,
05/23/2016,NYPD,2. Serious,"2,400",3.51,116.82,,,,,271.65,597.09,570.43,3,90,,,,,85,192,416,5.42,2.58,,,1.89,0.06,,
05/23/2016,NYPD,3. Non-Critical,921,3.59,155.59,,,,,551.77,"1,271.77","1,250.03",3,135,,,,,140,359,753,12.00,6.60,,,2.53,0.06,,
05/23/2016,NYPD (Non-CIP),Alarms,"2,353",3.60,123.66,,,,,923.37,"2,973.87","2,973.75",3,105,,,,,313,978,"1,714",34.17,13.33,,,2.00,0.06,,
05/23/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,459",3.69,172.16,,,,,953.15,"2,234.46","2,221.82",3,146,,,,,265,566,"1,262",21.36,13.02,,,2.81,0.06,,
05/23/2016,NYPD (Non-CIP),Dispute,"5,603",3.55,168.88,,,,,"1,035.44","2,853.01","2,835.58",3,143,,,,,272,778,"1,600",30.29,14.44,,,2.76,0.06,,
05/23/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,331,3.46,119.92,,,,,289.72,"2,270.99",969.18,3,83,,,,,70,"1,072",377,33.02,2.83,,,1.94,0.06,,
05/23/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,842",3.56,148.74,,,,,476.03,"1,031.24","1,024.32",3,118,,,,,124,303,644,9.25,5.45,,,2.42,0.06,,
05/23/2016,NYPD (Non-CIP),Past Crime,"3,366",3.23,203.98,,,,,"1,225.77","4,250.88","4,174.16",3,170,,,,,349.5,"1,684","2,595.5",50.42,17.03,,,3.35,0.05,,
05/23/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,241,3.48,96.10,,,,,587.62,"2,119.83","2,095.84",3,72,,,,,154,803,"1,409",25.54,8.19,,,1.54,0.06,,
05/23/2016,NYPD (Non-CIP),Possible Crimes,"6,903",3.56,154.77,,,,,950.80,"2,875.52","2,784.08",3,122,,,,,260,812,"1,481",32.08,13.27,,,2.52,0.06,,
05/23/2016,NYPD (Non-CIP),Vehicle Accident,"3,913",3.03,166.54,,,,,"1,187.99","4,178.97","4,069.22",3,141,,,,,404,"1,842","2,735",49.85,17.02,,,2.73,0.05,,
05/16/2016,EMS,1. Life Threating Med Emergencies,"9,537",3.61,59.44,,,64.37,118.88,158.18,544.18,474.61,3,63.5,,,10,41.5,87,329.5,405.5,6.43,1.50,0.81,0.11,0.93,0.06,,
05/16/2016,EMS,2. Non-Life Threatening Med Emergencies,"13,048",3.67,75.03,,,81.54,126.72,210.58,754.01,654.61,3,77,,,11,47,97,445,542,9.06,2.08,0.67,0.14,1.19,0.06,,
05/16/2016,FDNY,1. Structural Fires,304,3.63,80.56,,,,,93.69,291.45,284.75,3,63,,,,,11,193,277,3.30,0.22,,,1.28,0.06,,
05/16/2016,FDNY,2. Non-Structural Fires,200,3.66,78.97,,,,,93.36,347.35,340.18,3,60,,,,,11,237,325,4.23,0.24,,,1.26,0.06,,
05/16/2016,FDNY,3. Medical Emergencies,"3,251",3.75,172.34,,,67.16,168.66,200.91,469.14,407.58,3,109,,,5,48,7,250,377,4.47,0.48,1.73,0.08,2.81,0.06,,
05/16/2016,FDNY,4. Non-Medical Emergencies,"2,521",3.65,222.82,,,,,239.70,534.41,471.65,3,79,,,,,12,261,370,4.91,0.28,,,3.65,0.06,,
05/16/2016,NYPD,1. Critical,"1,065",3.59,111.81,,,,,215.63,403.74,396.42,3,83,,,,,62,143,330,3.14,1.73,,,1.80,0.06,,
05/16/2016,NYPD,2. Serious,"2,286",3.70,113.76,,,,,250.64,558.18,541.02,3,87,,,,,80,189.5,407.5,5.13,2.28,,,1.83,0.06,,
05/16/2016,NYPD,3. Non-Critical,937,3.83,154.86,,,,,406.36,"1,054.73","1,053.39",3,129,,,,,111,332,673,10.81,4.19,,,2.52,0.06,,
05/16/2016,NYPD (Non-CIP),Alarms,"1,970",3.61,120.34,,,,,786.20,"2,771.52","2,771.52",3,103,,,,,302,989,"1,628",33.09,11.10,,,1.95,0.06,,
05/16/2016,NYPD (Non-CIP),Disorderly Person/Group/Noise,"1,376",3.71,165.37,,,,,817.46,"2,042.65","2,016.42",3,141,,,,,231.5,554,"1,161.5",20.42,10.87,,,2.69,0.06,,
05/16/2016,NYPD (Non-CIP),Dispute,"5,421",3.63,169.03,,,,,916.98,"2,620.76","2,609.73",3,142,,,,,238,768,"1,508",28.40,12.47,,,2.76,0.06,,
05/16/2016,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,371,3.42,111.24,,,,,253.74,"2,172.73",850.50,3,85,,,,,64,"1,068",368,31.98,2.37,,,1.80,0.06,,
05/16/2016,NYPD (Non-CIP),Other Crimes (In Progress),"2,438",3.61,153.36,,,,,413.25,947.17,943.79,3,124,,,,,112,326,651.5,8.90,4.33,,,2.50,0.06,,
05/16/2016,NYPD (Non-CIP),Past Crime,"3,316",3.27,198.72,,,,,"1,064.14","3,980.21","3,895.94",3,167,,,,,301.5,"1,558.5","2,384",48.60,14.42,,,3.26,0.05,,
05/16/2016,NYPD (Non-CIP),Police Officer/Security Holding Suspect,225,3.80,92.88,,,,,514.44,"1,628.48","1,628.48",3,71,,,,,177,665,"1,199",18.57,7.03,,,1.48,0.06,,
05/16/2016,NYPD (Non-CIP),Possible Crimes,"6,491",3.65,157.00,,,,,859.52,"2,785.01","2,695.34",3,123,,,,,239,821,"1,432",32.09,11.71,,,2.56,0.06,,
